vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.45,176,Car,FINISHED,145,321,4556.09814482862,0,
normal_2.205,184,Car,FINISHED,513,697,4543.064590109741,0,
truck_flow.130,213,Truck,FINISHED,848,1061,4542.03808009158,0,
normal_2.447,81,Car,NOT_SYNCHRONIZED,1118,1199,2046.5276016191056,0,
normal_0.44,194,Car,FINISHED,140,334,4553.233911300134,0,
normal_2.204,186,Car,FINISHED,510,696,4566.215510437291,0,
truck_flow.131,237,Truck,FINISHED,856,1093,4560.500429514605,0,
normal_2.446,84,Car,NOT_SYNCHRONIZED,1115,1199,2093.0488081366893,0,
normal_0.43,221,Car,FINISHED,138,359,4555.371166529516,0,
normal_2.203,186,Car,FINISHED,508,694,4559.783420273787,0,
normal_2.445,86,Car,NOT_SYNCHRONIZED,1113,1199,2141.3672186743647,0,
normal_0.42,216,Car,FINISHED,133,349,4563.413314760402,0,
normal_2.202,187,Car,FINISHED,505,692,4558.063534729857,0,
normal_2.444,89,Car,NOT_SYNCHRONIZED,1110,1199,2188.627642737914,0,
normal_0.41,238,Car,FINISHED,131,369,4556.900331504676,0,
normal_2.209,188,Car,FINISHED,524,712,4561.336488222393,0,
normal_0.40,195,Car,FINISHED,126,321,4566.159654572367,0,
normal_2.208,185,Car,FINISHED,520,705,4546.597369805539,0,
normal_2.207,183,Car,FINISHED,518,701,4560.249338314476,0,
normal_2.449,76,Car,NOT_SYNCHRONIZED,1123,1199,1950.9050348840242,0,
normal_2.206,184,Car,FINISHED,515,699,4551.196405796829,0,
normal_2.448,79,Car,NOT_SYNCHRONIZED,1120,1199,1998.159939799004,0,
truck_flow.127,220,Truck,FINISHED,829,1049,4554.914563697536,0,
truck_flow.128,216,Truck,FINISHED,836,1052,4547.053023566478,0,
truck_flow.125,221,Truck,FINISHED,816,1037,4538.678469289484,0,
truck_flow.126,222,Truck,FINISHED,823,1045,4543.974838998339,0,
normal_2.201,187,Car,FINISHED,503,690,4549.721821409522,0,
truck_flow.123,226,Truck,FINISHED,802,1028,4561.7671191597665,0,
normal_2.443,91,Car,NOT_SYNCHRONIZED,1108,1199,2235.997285454678,0,
normal_2.200,187,Car,FINISHED,501,688,4543.72432629848,0,
truck_flow.124,225,Truck,FINISHED,809,1034,4547.600623005032,0,
normal_2.442,94,Car,NOT_SYNCHRONIZED,1105,1199,2497.226962832296,0,
truck_flow.121,226,Truck,FINISHED,791,1017,4541.600796720158,0,
normal_2.441,96,Car,NOT_SYNCHRONIZED,1103,1199,2544.3293178301747,0,
truck_flow.122,225,Truck,FINISHED,797,1022,4559.923455084012,0,
normal_2.440,99,Car,NOT_SYNCHRONIZED,1100,1199,2592.79160617678,0,
truck_flow.129,213,Truck,FINISHED,843,1056,4562.192230734054,0,
normal_1.400,188,Car,FINISHED,1000,1188,4559.181230226968,0,
normal_0.59,199,Car,FINISHED,191,390,4550.634120213277,0,
normal_0.58,222,Car,FINISHED,187,409,4550.696502609098,0,
normal_0.57,197,Car,FINISHED,185,382,4544.39011919648,0,
normal_0.56,208,Car,FINISHED,180,388,4548.037922979498,0,
normal_2.436,109,Car,NOT_SYNCHRONIZED,1090,1199,2899.171882301871,0,
normal_0.55,226,Car,FINISHED,178,404,4556.816723237522,0,
truck_flow.120,229,Truck,FINISHED,783,1012,4552.170752482778,0,
normal_2.435,111,Car,NOT_SYNCHRONIZED,1088,1199,2946.9042807086266,0,
normal_0.54,195,Car,FINISHED,173,368,4552.1547984960525,0,
normal_2.434,113,Car,NOT_SYNCHRONIZED,1086,1199,2996.3316106039138,0,
normal_0.53,205,Car,FINISHED,171,376,4541.91561844541,0,
normal_2.433,115,Car,NOT_SYNCHRONIZED,1084,1199,3045.6646276736465,0,
normal_0.52,229,Car,FINISHED,166,395,4554.308560758315,0,
normal_0.51,197,Car,FINISHED,165,362,4562.602269765377,0,
normal_2.439,101,Car,NOT_SYNCHRONIZED,1098,1199,2640.933450551388,0,
normal_0.50,193,Car,FINISHED,161,354,4551.41739912155,0,
normal_2.438,104,Car,NOT_SYNCHRONIZED,1095,1199,2689.113324775505,0,
normal_2.437,106,Car,NOT_SYNCHRONIZED,1093,1199,2736.572957267942,0,
normal_2.230,180,Car,FINISHED,575,755,4548.755828266611,0,
truck_flow.116,239,Truck,FINISHED,756,995,4549.4702331945455,0,
normal_2.472,18,Car,NOT_SYNCHRONIZED,1181,1199,511.12445897201036,0,
truck_flow.117,235,Truck,FINISHED,763,998,4544.46938244516,0,
normal_2.471,21,Car,NOT_SYNCHRONIZED,1178,1199,617.8468546516907,0,
truck_flow.114,229,Truck,FINISHED,741,970,4560.254514960865,0,
normal_2.470,24,Car,NOT_SYNCHRONIZED,1175,1199,681.2623450003069,0,
truck_flow.115,241,Truck,FINISHED,749,990,4555.482941849367,0,
