vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_0.83,145,Car,FINISHED,264,409,2362.1037800132,0,
normal_2.405,76,Car,NOT_SYNCHRONIZED,1123,1199,486.60020361806966,0,
normal_0.82,238,Car,FINISHED,259,497,2358.8752340117585,0,
normal_2.404,78,Car,NOT_SYNCHRONIZED,1121,1199,496.0604578217066,0,
normal_0.92,435,Car,FINISHED,296,731,2346.9563107794975,0,
normal_2.30,100,Car,FINISHED,76,176,2367.6077094602047,0,
normal_0.91,157,Car,FINISHED,293,450,2346.7696559558326,0,
normal_2.31,101,Car,FINISHED,78,179,2346.0696121893457,0,
normal_0.90,157,Car,FINISHED,288,445,2366.1416554992497,0,
normal_2.32,101,Car,FINISHED,80,181,2350.86551520606,0,
normal_2.33,102,Car,FINISHED,83,185,2366.4368732891444,0,
normal_2.34,109,Car,FINISHED,85,194,2353.09834806434,0,
normal_2.35,113,Car,FINISHED,88,201,2347.923769620493,0,
normal_2.36,115,Car,FINISHED,90,205,2359.0325116250074,0,
normal_2.37,116,Car,FINISHED,93,209,2369.090023580451,0,
normal_2.38,117,Car,FINISHED,95,212,2353.811467538501,0,
normal_2.39,116,Car,FINISHED,98,214,2359.6520224548294,0,
normal_0.99,158,Car,FINISHED,324,482,2359.130651606787,0,
normal_0.98,157,Car,FINISHED,319,476,2363.959108042525,0,
normal_0.97,157,Car,FINISHED,317,474,2358.6309429916255,0,
normal_0.96,154,Car,FINISHED,311,465,2349.786052859011,0,
normal_0.95,154,Car,FINISHED,309,463,2345.449025040868,0,
normal_0.94,155,Car,FINISHED,303,458,2364.914617980824,0,
normal_0.93,154,Car,FINISHED,301,455,2343.1251654394664,0,
normal_2.432,9,Car,NOT_SYNCHRONIZED,1190,1199,68.24580138922285,0,
normal_2.431,11,Car,NOT_SYNCHRONIZED,1188,1199,88.05352587668246,0,
normal_2.430,14,Car,NOT_SYNCHRONIZED,1185,1199,108.89845970656697,0,
normal_0.69,155,Car,FINISHED,220,375,2362.460605089369,0,
normal_0.68,354,Car,FINISHED,216,570,2359.6048624822974,0,
normal_0.67,148,Car,FINISHED,214,362,2352.279727383747,0,
normal_2.425,26,Car,NOT_SYNCHRONIZED,1173,1199,204.59280947672562,0,
normal_0.66,151,Car,FINISHED,209,360,2352.2914113541615,0,
normal_2.424,28,Car,NOT_SYNCHRONIZED,1171,1199,221.95458119121517,0,
normal_0.65,151,Car,FINISHED,207,358,2346.3772839604867,0,
normal_2.423,31,Car,NOT_SYNCHRONIZED,1168,1199,239.97094883043943,0,
truck_flow.150,3,Truck,NOT_SYNCHRONIZED,1196,1199,33.33163630225251,0,
normal_0.64,150,Car,FINISHED,201,351,2346.5157003140503,0,
normal_2.422,33,Car,NOT_SYNCHRONIZED,1166,1199,257.9317880084808,0,
normal_0.63,342,Car,FINISHED,199,541,2350.660281055936,0,
normal_2.429,16,Car,NOT_SYNCHRONIZED,1183,1199,129.37457118769817,0,
