Version,Timestamp,Simuliertes Szenario,Steps,Flocking,Fertige Fahrzeuge,Emergency Brakes,Kollisionen,avg Zeit,avg Distanz in Metern,UNDER_DISTANCE,IN_DISTANCE,OUT_OF_DISTANCE,NO_LEADER,Flocking Config
3.0,2024-10-08T02:06:12.117024800,ENDE_EINER_SPUR,500,true,354,56,8,148.3963210702341,1780.4575829133041,min:1  avg:15.12183908045977  max:88,min:1  avg:53.654173764906304  max:194,min:1  avg:82.48054145516075  max:177,min:1  avg:5.906593406593407  max:128,Radius: 300 Cooldown: 30 MinOffset: 1.3
3.0,2024-10-08T02:11:26.460105900,ENDE_EINER_SPUR,500,true,342,44,11,144.68166666666667,1749.9199494523525,min:1  avg:13.532150776053214  max:67,min:1  avg:53.051107325383306  max:174,min:2  avg:80.39864864864865  max:175,min:1  avg:6.228813559322034  max:118,Radius: 300 Cooldown: 30 MinOffset: 1.5
3.0,2024-10-08T02:16:33.143580500,ENDE_EINER_SPUR,500,true,336,68,7,150.58566433566435,1790.8515433831722,min:1  avg:17.6555023923445  max:83,min:1  avg:53.89208633093525  max:187,min:1  avg:83.53035714285714  max:185,min:1  avg:6.443804034582133  max:116,Radius: 300 Cooldown: 30 MinOffset: 1.7
3.0,2024-10-08T02:21:45.787010700,ENDE_EINER_SPUR,500,true,361,54,11,148.14383561643837,1850.8239540682157,min:1  avg:13.976851851851851  max:62,min:1  avg:55.223801065719364  max:163,min:1  avg:81.59036144578313  max:156,min:1  avg:5.824  max:117,Radius: 300 Cooldown: 30 MinOffset: 1.9
3.0,2024-10-08T02:27:01.933729300,ENDE_EINER_SPUR,500,true,360,65,14,140.31715210355986,1764.047595698088,min:1  avg:11.62938596491228  max:56,min:1  avg:52.429765886287626  max:171,min:1  avg:78.95894909688013  max:181,min:1  avg:5.956756756756757  max:123,Radius: 300 Cooldown: 50 MinOffset: 1.1
3.0,2024-10-08T02:32:16.588359300,ENDE_EINER_SPUR,500,true,350,68,10,146.42211055276383,1780.486412847332,min:1  avg:15.481818181818182  max:95,min:1  avg:52.296740994854204  max:201,min:1  avg:81.29729729729729  max:167,min:1  avg:6.0272479564032695  max:121,Radius: 300 Cooldown: 50 MinOffset: 1.3
3.0,2024-10-08T02:37:29.709436300,ENDE_EINER_SPUR,500,true,359,73,10,144.50666666666666,1780.7034661574103,min:1  avg:13.432432432432432  max:120,min:1  avg:53.5  max:146,min:1  avg:79.68959731543625  max:178,min:1  avg:5.794520547945205  max:175,Radius: 300 Cooldown: 50 MinOffset: 1.5
3.0,2024-10-08T02:42:48.531593600,ENDE_EINER_SPUR,500,true,355,61,7,150.08094435075884,1762.8324666493713,min:1  avg:15.817351598173516  max:91,min:1  avg:56.68103448275862  max:208,min:2  avg:80.95883361921098  max:180,min:1  avg:6.032608695652174  max:118,Radius: 300 Cooldown: 50 MinOffset: 1.7
3.0,2024-10-08T02:47:56.867434300,ENDE_EINER_SPUR,500,true,354,80,14,140.95114006514657,1767.1032922824186,min:1  avg:14.438478747203579  max:79,min:1  avg:51.41778523489933  max:177,min:1  avg:78.3036303630363  max:184,min:1  avg:6.1464088397790055  max:117,Radius: 300 Cooldown: 50 MinOffset: 1.9
3.0,2024-10-08T02:53:15.115482900,ENDE_EINER_SPUR,500,true,357,62,11,145.66338259441707,1767.637959096825,min:1  avg:10.97972972972973  max:50,min:1  avg:64.00169204737733  max:192,min:1  avg:73.79534109816971  max:184,min:1  avg:5.186813186813187  max:117,Radius: 300 Cooldown: 70 MinOffset: 1.1
3.0,2024-10-08T02:58:31.158534600,ENDE_EINER_SPUR,500,true,347,123,10,144.32343234323432,1732.5276639840386,min:1  avg:12.633771929824562  max:72,min:1  avg:58.59966216216216  max:184,min:1  avg:75.08789386401327  max:183,min:1  avg:5.484679665738161  max:126,Radius: 300 Cooldown: 70 MinOffset: 1.3
3.0,2024-10-08T03:03:45.620512700,ENDE_EINER_SPUR,500,true,350,116,15,142.2084690553746,1773.3644919287174,min:1  avg:14.339407744874716  max:74,min:1  avg:57.58833333333333  max:194,min:1  avg:73.73146622734761  max:183,min:1  avg:5.408333333333333  max:117,Radius: 300 Cooldown: 70 MinOffset: 1.5
3.0,2024-10-08T03:09:04.741968400,ENDE_EINER_SPUR,500,true,339,71,4,158.8126126126126,1802.9532115634618,min:1  avg:17.92964824120603  max:91,min:1  avg:61.63235294117647  max:203,min:3  avg:83.3692870201097  max:194,min:1  avg:5.931623931623932  max:116,Radius: 300 Cooldown: 70 MinOffset: 1.7
3.0,2024-10-08T03:14:18.876596400,ENDE_EINER_SPUR,500,true,365,111,9,151.0484429065744,1861.5177661708667,min:1  avg:15.290780141843971  max:77,min:1  avg:61.23869801084991  max:159,min:1  avg:78.5095652173913  max:182,min:1  avg:5.31496062992126  max:118,Radius: 300 Cooldown: 70 MinOffset: 1.9
3.0,2024-10-08T03:19:39.645537900,ENDE_EINER_SPUR,500,true,353,85,12,147.8406779661017,1801.6731304887035,min:1  avg:15.613793103448275  max:88,min:1  avg:59.620141342756185  max:184,min:1  avg:77.57903780068729  max:163,min:1  avg:4.837016574585635  max:118,Radius: 300 Cooldown: 90 MinOffset: 1.1
3.0,2024-10-08T03:25:21.186110600,ENDE_EINER_SPUR,500,true,339,39,6,152.61525423728813,1702.4911518183653,min:1  avg:15.281720430107526  max:80,min:1  avg:63.74869109947644  max:216,min:1  avg:77.08219178082192  max:183,min:1  avg:4.636363636363637  max:126,Radius: 300 Cooldown: 90 MinOffset: 1.3
3.0,2024-10-08T03:30:56.349034200,ENDE_EINER_SPUR,500,true,344,52,9,147.9494097807757,1743.5729854848705,min:1  avg:14.209302325581396  max:67,min:1  avg:61.067357512953365  max:205,min:2  avg:76.65582191780823  max:175,min:1  avg:4.9147727272727275  max:116,Radius: 300 Cooldown: 90 MinOffset: 1.5
3.0,2024-10-08T03:36:18.125200400,ENDE_EINER_SPUR,500,true,366,56,8,149.4124579124579,1819.9618020305968,min:1  avg:11.471153846153847  max:57,min:1  avg:65.58362369337979  max:185,min:2  avg:76.20203735144312  max:151,min:1  avg:4.411140583554377  max:118,Radius: 300 Cooldown: 90 MinOffset: 1.7
3.0,2024-10-08T03:41:48.855951,ENDE_EINER_SPUR,500,true,350,47,10,143.83252032520326,1735.7205254080193,min:1  avg:13.318082788671024  max:67,min:1  avg:62.33833333333333  max:191,min:1  avg:71.58552631578948  max:155,min:1  avg:4.668539325842697  max:118,Radius: 300 Cooldown: 90 MinOffset: 1.9
